LOC	VEH_SER_NO	INSP_COMT	TS_LOAD	FOUND_INSP_TEAM	RESP_INSP_TEAM	RESP_INSP_OPRUNT
17	ERC382	Bnisl bin bnonummy bmassa bmi ba bnon ba bneque bmi ba bet bper.	35:57.7	413		
17	NUX358	Bante bet bac bdonec bve ba ba beu ba.	37:02.5	409		
17	PMG926	Beros bid ba ba ba ba ba ba baptent.	37:34.2	517		
17	YHB831	Burna but ba ba ba bet bquam bmassa best ba ba.	37:41.4	517	505	500
17	OTS758	Barcu but ba ba biaculis bsit.	38:24.8	629		
17	OTS758	Barcu bad beu ba ba ba ba ba ba ba btincidunt.	39:12.3	629		
17	QMA357	Bdiam bac bnonummy baugue bnibh benim.	39:26.6	209		
17	GIJ387	Bnisl bet.	39:43.2	107		
17	YDL247	Bdiam bet bid bper bad ba ba ba ba ba.	39:50.6	511		
17	OTS758	Bnunc bet ba ba ba bnibh ba ba ba bsit bmi.	39:58.3	629		
17	GIJ387	Bquis bmi bconubia ba bsociis ba bnec ba.	40:14.5	107		
17	QBR938	Bante bve ba ba bvel.	40:20.9	409		
17	RQJ940	Bdiam beu ba blobortis ba ba bnonummy bcum.	40:39.4	513		
17	PMG926	Bnisl but ba bnisi blitora ba.	40:44.7	517		
17	QDR380	Beget beu but bid ba ba.	40:55.2	209		
17	WTB963	Bnisl bad.	41:22.5	515		
17	YDL247	Bante bet ba ba best bodio belit.	41:42.5	511		
17	ERC382	Beros bve ba ba ba ba bmi ba beu ba brisus ba bfelis ba.	43:17.2	209		
17	YDL247	Barcu bad ba bin ba ba bid.	44:22.3	511		
17	JCM567	Borci bac.	44:36.4	513	273	200
17	GQV369	Beget bmi.	45:16.8	413		
17	RAI572	Bdiam bad ba bet bper.	45:22.4	409		
17	YGL283	Bnibh bve.	46:04.9	409		
17	CSW718	Bnibh but.	46:24.6	515		
17	KSX968	Bnibh bmi begestas bmolestie.	49:02.7	507		
17	KSX968	Benim but ba ba ba bnec bnisl ba btellus ba.	49:20.1	507		
17	YBJ023	Beget bac beu blacus bcongue ba.	50:43.8	409		
17	GDR742	Bnisl but bve ba.	50:49.1	409		
17	INW067	Bnisi bmi ba bhac bfermentum bodio bac bquisque bnetus borci bnec.	50:59.6	517		
17	INW067	Barcu bat.	51:30.0	517		
17	KSX968	Beros but ba ba bvel bquam bnunc.	51:42.1	507		
17	KSX968	Beros beu ba.	52:00.8	507		
17	KSX968	Bquam beu bac bdiam bsed bad.	52:17.7	507		
17	INW067	Burna bve ba ba bcurae.	52:30.3	517	507	500
17	KSX968	Bnisi bid ba bnisi ba blacus bdiam ba blitora ba bultrices ba beni.	52:35.1	507		
17	USH564	Borci bmi ba bporta bsed bnam bmi benim ba ba.	52:55.1	515	503	500
17	KSX968	Bamet bve brhoncus bfusce bante bfacilisis.	52:56.9	507		
17	KSX968	Benim bve ba btortor ba blitora but.	53:16.9	507		
17	KSX968	Bquis but ba ba ba.	53:34.8	507		
17	KSX968	Bodio bin ba bvelit bduis ba bclass ba.	54:00.6	507		
17	EUZ386	Borci bve ba ba.	54:13.2	513	209	200
17	KSX968	Bpede beu ba ba but beu bper bve bmagnis ba bin.	54:15.5	507		
17	YDL247	Belit but ba bhac bsapien ba bhac barcu.	54:17.7	511		
17	KSX968	Bquam bac bin btellus.	54:31.0	507		
17	YGL283	Berat bat ba ba bmontes ba bac bnostra bdonec bnec bvel ba bmassa bin bat.	56:11.4	413		
17	QDR380	Bpede bve bac bin bnec bper ba bmauris ba bet bproin ba ba bhabitasse.	56:47.3	517		
17	QDR380	Bnibh beu bin bmassa bdictum ba.	57:45.4	517		
17	AJF195	Bante bin.	59:19.8	629		
17	QDR380	Beros bat ba bnibh ba ba blorem blacinia.	59:49.1	517		
17	QDR380	Borci bet blaoreet bcras ba ba bat.	00:53.7	517		
17	RHX208	Bnunc bat ba bat ba ba bin.	03:29.6	413		
17	RHX208	Bodio bet ba borci.	03:54.9	413		
17	RHX208	Bpede bid ba bac ba bnisl ba bsem.	04:25.3	413		
17	MHU637	Bante bad ba ba bmi bleo bat.	04:32.0	209		
17	JBQ468	Bnibh bat ba bvel ba bmus ba bdis ba.	04:32.6	629		
17	RHX208	Bnunc bac ba.	04:48.6	413		
17	JBQ468	Bnibh bid ba bdis ba bante ba bcras ba ba brutrum bhymenaeos ba blibero bet.	05:30.4	629		
17	JBQ468	Bnunc bid ba ba bet ba blorem bmi.	06:09.6	629		
17	JBQ468	Berat but ba bnisl ba but bsit.	06:51.8	629		
17	UBZ174	Beros bid bac belit.	07:06.6	629		
17	GIJ387	Bnibh bid ba bblandit but ba bquam bsapien.	23:25.1	107		
17	GIJ387	Bnisi bac.	25:36.1	107		
17	GIJ387	Bcras bac ba bprimis bleo bat.	28:59.2	107		
17	GQV369	Benim bac ba bve btellus bneque best bmus bpurus bdolor but ba.	29:02.7	209		
17	XFN395	Bnisl bad baliquet ba.	36:21.0	507		
17	XVO159	Benim bid ba bodio bmi but.	36:30.9	107		
17	GFM783	Bnisi but ba ba.	37:00.6	511		
17	JOM027	Bnisl bin ba.	37:37.2	515		
17	XFN395	Bquam bad ba ba.	37:45.8	507		
17	RAI572	Bpede bet berat ba.	37:51.1	409		
17	XFN395	Bdiam bid ba ba.	38:04.7	507		
17	JOM027	Bquam bet bac belit bat ba bmi bve.	38:08.3	515		
17	XFN395	Bdiam bmi bnisl bsit ba bsit ba ba.	38:24.9	507		
17	XFN395	Bnisi bve ba best bsit ba bquisque baliquam ba bconsectetuer.	38:47.8	507		
17	RQJ940	Barcu bid bcras bproin bin.	39:01.7	209		
17	XFN395	Bodio bve ba.	39:05.1	507		
17	XFN395	Beros bat beget ba bipsum beni ba ba ba bve bfacilisi.	39:29.5	507		
17	XFN395	Bduis bmi ba ba.	39:45.0	507		
17	XFN395	Bnisl but brhoncus bpharetra bleo ba bsit.	40:05.0	507		
17	XFN395	Bodio but benim bante bper bid best bsit bve.	40:21.4	507		
17	CJQ075	Bdiam bac ba bnon bamet bnibh benim bdolor ba bnon.	40:38.1	515	503	500
17	XFN395	Bnisl bin ba.	40:39.5	507		
17	XFN395	Bquis but ba bnisi ba.	41:04.2	507		
17	EUZ386	Benim bmi beu bper but bporta ba btorquent ba ba bquisque.	41:34.8	513		
17	YAP829	Bquis bid.	41:40.1	409		
17	MHU637	Bodio bmi ba.	42:40.2	517		
17	MHU637	Beros bet.	43:37.9	517		
17	OTX594	Bduis but ba borci bmontes bmorbi bdolor bve beu.	46:12.1	629		
17	YGL283	Bpede bad bet ba but.	46:59.3	209		
17	XWK825	Belit bve ba bsem ba ba ba but bmagnis bvitae ba bplacerat ba.	48:24.0	629		
17	RHX208	Barcu bin.	48:25.3	209		
17	XWK825	Belit bin ba ba.	49:05.6	629		
17	XWK825	Burna bac ba ba ba bet ba ba.	49:33.7	629		
17	TMZ629	Bduis bmi ba ba bvitae.	49:41.4	511		
17	TEP325	Berat beu.	50:03.9	507		
17	TEP325	Bnunc bad ba ba bfelis bnatoque.	50:17.6	507		
17	WRT608	Bduis but ba bvivamus bsem but bve bnulla ba.	50:36.8	413		
17	XWK825	Bpede beu ba bauctor bvitae bmus bdis.	50:43.1	629		
17	TEP325	Bnibh bat ba ba ba beu bante bduis.	50:58.5	507	401	400
17	WRT608	Bnunc but ba ba ba ba bnam bin ba bper.	51:00.9	413		
17	TEP325	Bnisi but ba ba ba bid bac bnec bmus blectus borci bat.	51:15.2	507		
17	WRT608	Bpede bid ba ba binterdum bamet ba ba.	51:18.9	413		
17	TEP325	Bpede bet.	51:32.1	507		
17	TEP325	Benim beu ba beu ba ba ba bmontes bdonec ba beu ba.	51:49.1	507		
17	TEP325	Bcras bat ba beu ba bac bauctor bfusce bdui.	52:10.1	507		
17	TEP325	Barcu but ba.	52:28.4	507		
17	DZO637	Beget bac bet bmetus bornare ba belit bnunc.	54:29.6	517		
17	DZO637	Borci bid ba bmattis bmalesuada ba bnullam bsit baliquam bpurus bin ba bmi bcras bsem.	56:10.0	517		
17	NUX358	Benim beu ba beu ba bac ba ba bsagittis bnunc.	56:51.6	413		
17	GOB710	Bnibh bac ba bet bac but best bnec.	58:03.6	629		
17	ZIQ738	Burna bac ba ba bgravida ba bin bnam.	58:29.4	409		
17	SCZ739	Bodio bat ba bet ba bmus.	58:35.5	107		
17	ZIQ738	Bnisi bat.	59:04.7	409		
17	PMN417	Bduis bad ba ba ba ba ba.	59:36.3	513	273	200
17	LVP764	Bduis bat ba bad bsit bat bquam ba.	01:45.9	629		
17	AMZ845	Bnibh bat ba ba beni bac ba best.	01:46.7	629		
17	AMZ845	Bduis bid.	02:07.4	629		
17	LVP764	Bnisi bac ba ba bpurus bamet bodio bin.	02:13.7	629		
17	AMZ845	Bdiam bad ba ba barcu.	02:24.3	629		
17	PMN417	Bodio bad bin burna bsapien ba bnec bin bpotenti.	02:26.7	513	243	200
17	YDL247	Bnibh bin ba bplatea bnon bper blibero ba.	02:55.2	515	209	200
17	PMN417	Bodio bve ba ba bclass ba bante ba beu bin best bid bsemper ba.	03:00.4	513	209	200
17	SCZ739	Bdiam bad ba ba ba ba beu bamet.	04:06.0	107		
17	SNI285	Borci bet beget ba ba bquis ba bnullam ba ba beni bve ba bid baptent baugue.	04:47.6	511		
17	FMU279	Bnisl bmi ba bnisl ba.	05:13.9	507		
17	EZQ530	Bnisi beu ba bat bvarius bduis beu ba.	05:17.6	409		
17	FMU279	Bante bet ba ba brutrum bproin bvitae bconsectetuer bdapibus benim.	05:47.8	507	401	400
17	FMU279	Bante bin beu ba best ba btorquent ba bdui.	06:05.8	507		
17	FMU279	Bodio bmi ba ba ba ba.	06:23.0	507		
17	FMU279	Bamet bve.	06:41.9	507		
17	ZDI213	Bpede beu bdiam bante ba bvenenatis bnetus.	06:59.6	513		
17	FMU279	Borci bat ba bmus ba bsit.	07:01.6	507		
17	THO850	Bdiam bac ba bsemper biaculis ba bid ba ba bvarius ba best bin ba.	07:16.1	409		
17	RQJ940	Berat bmi ba bvelit bfringilla bhac ba ba bnetus.	09:39.2	517		
17	GDR742	Benim bid.	10:26.3	413		
17	GDR742	Bante bid ba bmolestie ba best bfames bat ba bve bporta ba.	10:51.4	413		
17	RQJ940	Bpede bad bet beu ba ba ba bprimis.	10:59.4	517		
17	KSP816	Bante bad bin ba ba ba baugue bnibh bnisl bturpis ba.	11:08.5	629		
17	GOB710	Beros beu ba bipsum benim bduis.	11:21.6	515		
17	KSP816	Bante bve bid bmi bsit.	11:41.8	629		
17	KSP816	Belit bid ba bhac ba bet ba ba ba ba beget bduis.	12:15.3	629		
17	QMA357	Berat beu bve bcum.	12:25.6	509	409	400
17	KSP816	Bante bet ba bmi btincidunt bad ba ba bdis ba ba ba bvel bnisi ba.	12:42.4	629		
17	WQB451	Belit bmi ba.	13:26.9	511		
17	ZDI213	Bnunc but ba.	14:01.4	513		
17	EZQ530	Berat beu ba baenean.	15:44.2	409		
17	QMA357	Bpede bac ba ba bsapien bfaucibus ba ba ba.	15:47.4	509		
17	EZQ530	Bdiam bet.	16:12.9	409		
17	RAI572	Beget bid ba belit ba ba ba.	16:43.4	209		
17	EZQ530	Barcu bve ba borci ba.	16:48.9	409		
17	ZDI213	Beros bac bid bvarius bproin.	16:49.8	513		
17	WQB451	Bodio bat ba ba badipiscing.	18:43.1	511		
17	SPA495	Bnibh but bin ba bdolor belit bquis bmagna bve bmollis ba bjusto ba.	18:46.8	413		
17	UWT728	Barcu beu bpretium.	19:07.4	205		
17	SPA495	Bnunc bmi ba ba bac ba bornare ba ba ba bcras bproin.	19:11.7	413		
17	SPA495	Burna bmi ba ba ba ba beros.	19:31.3	413		
17	GQV369	Bamet bac ba but bmassa baptent ba ba bmus btempus beget bvel ba ba bve ba ba.	20:02.1	509		
17	ERC382	Borci bac ba bhac bin bac borci bprimis.	21:23.0	507		
17	ERC382	Bamet bid.	21:36.7	507		
17	ERC382	Bpede but ba.	22:06.3	507		
17	ARS065	Borci bad borci bac.	22:27.1	409		
17	ERC382	Bodio bin ba bjusto ba bnam bac.	22:28.1	507		
17	ERC382	Bquam bve borci btempor bcurae bmus bsit beget ba.	22:49.3	507		
17	ERC382	Bnisi bid ba ba ba ba brutrum binteger ba bac.	23:10.0	507		
17	ERC382	Bquam bmi.	23:39.0	507		
17	OWH831	Bante bet baliquam.	23:53.6	409		
17	ERC382	Berat beu ba ba ba.	24:11.1	507	403	400
17	XLW275	Beget bid ba ba ba bac bcurae bdictum.	24:39.7	629		
17	XLW275	Bante bad bdiam ba bnibh ba ba beu bin bsem ba.	25:28.2	629		
17	XLW275	Bquam bat.	25:53.9	629		
17	KSX968	Beros bin bve bquam bnibh bcursus bhac but bac bleo.	28:08.7	511		
17	TZO690	Bnisl bin ba bmus bnullam but blibero ba bnibh.	29:30.5	409		
17	INW067	Bodio bat.	29:34.2	517	203	200
17	TZO690	Belit bid bat.	29:57.8	409		
17	RNH842	Benim bin ba but.	32:45.1	107		
17	TZO690	Bante bid ba ba bduis but bat bdiam.	33:02.1	409		
17	QZB271	Benim bve.	33:23.1	507		
17	WXK853	Borci bat bconubia bipsum bamet ba.	33:34.5	629		
17	WXK853	Bnisi but ba berat brutrum ba ba bquam ba.	33:47.4	629		
17	WXK853	Bcras bid ba ba.	34:08.9	629		
17	WXK853	Borci bve ba bac bsem bad biaculis.	34:40.0	629		
17	WXK853	Beros bad.	35:01.8	629		
17	WXK853	Bnunc bat ba bhac ba bmetus beros bmus ba.	35:11.8	629		
17	WXK853	Burna bid ba ba bmattis ba ba.	35:35.9	629		
17	LTV094	Borci bid bad barcu bturpis ba.	35:53.0	413		
17	LTV094	Bpede but ba ba bin ba ba badipiscing bamet bmetus.	36:15.5	413		
17	AJF195	Berat bve bpede bvarius bnon bnec ba ba bporta bleo.	36:29.0	517		
17	WXK853	Borci bac.	37:12.3	629		
17	QVP853	Belit bmi ba ba bcongue bcum bat bdui bfaucibus beu bcongue bsemper bsodales.	37:14.9	517		
17	QZB271	Benim bat ba ba bid bad bvel beni belit ba ba bin bdiam bnec ba.	37:43.6	507		
17	QZB271	Bquis bet beu ba belit ba bmi.	38:07.7	507		
17	EUZ386	Bante bid blacinia ba bconsectetuer bante beni.	38:09.9	517		
17	RNH842	Bnisl bid.	38:39.3	107		
17	RNH842	Bdiam bad ba ba bphasellus bproin bid.	39:29.7	107		
17	QZB271	Berat bid ba bsed bcurae.	40:04.8	507		
17	QBR938	Bquis but ba ba ba ba bid bnibh.	40:07.2	409		
17	TFX540	Burna bad ba beuismod ba bnetus bat bve beni.	40:52.3	513		
17	TFX540	Bnisi bmi ba ba ba ba bconvallis bsit bve bamet ba ba bnonummy.	41:08.4	513		
17	TPJ583	Bnibh bad ba blectus beni bsed bet.	41:10.4	629		
17	TPJ583	Bquis bmi ba bad bligula bpurus ba bsed btaciti ba.	41:45.4	629		
17	RNH842	Belit bet ba bmattis.	41:57.9	107		
17	TFX540	Bnibh bat bin bneque ba ba bve bsapien.	42:00.3	513		
17	TPJ583	Bnisi bin bat bcum.	42:05.2	629		
17	RNH842	Bnunc bat bad beu ba bad ba.	42:36.7	107		
17	TFX540	Berat bad ba ba bnibh.	42:51.6	513		
17	PVZ436	Bnisl bin bodio ba bvelit.	43:06.9	409		
17	YAP829	Beros beu.	43:38.7	209		
17	USH564	Bquam bid ba ba ba bjusto.	44:10.7	515		
17	RNH842	Bdiam bet bin bcurae.	45:15.9	107		
17	NUR218	Barcu bin ba ba bnam beu ba ba brisus ba.	45:34.4	629		
17	NUR218	Barcu beu bmi ba ba.	45:52.5	629		
17	NUR218	Bcras but.	46:13.1	629		
17	PMN417	Bduis bid ba bsem best but ba.	46:14.8	517		
17	TYA561	Bnisi bid ba bneque bac brutrum bcum bporta bpraesent.	46:15.3	607		
17	TYA561	Bante bid bmi beu beni.	46:44.1	607		
17	RNH842	Bnisi but ba bsem bpurus bmetus bodio bcras bleo.	46:46.8	107		
17	PMN417	Bcras bat ba ba ba ba ba.	46:51.9	517		
17	NUR218	Beget bet ba bad btaciti ba bturpis.	46:54.5	629		
17	USH564	Bnisi bmi ba bdictum best ba bper ba bmi.	47:07.0	515		
17	LED479	Bpede bat ba ba binterdum ba bper beu bat bid bamet bmi ba ba ba ba.	47:07.3	409		
17	ZIQ738	Burna beu.	47:16.0	413		
17	TYA561	Bpede but.	47:22.2	607		
17	LED479	Benim bac ba bdiam bin ba.	47:30.5	409		
17	TYA561	Bnisl bad ba ba bin ba bat bcum bjusto brutrum ba bsollicitudin bleo.	47:45.2	607		
17	ZIQ738	Bnunc but ba ba bprimis bnec.	49:23.6	209		
17	SNI285	Bnibh bid.	50:18.4	515	413	400
17	QZB271	Bpede bin ba.	50:41.9	507	401	400
17	TRL028	Beget bve ba beni bquam ba ba.	51:02.5	513		
17	RHX208	Bpede bac ba ba ba ba bad bfusce bnostra ba ba baugue ba.	51:06.3	507		
17	RHX208	Burna bmi ba btaciti bpretium ba bcubilia baliquet.	51:19.4	507		
17	RHX208	Bpede beu ba ba ba ba ba bve beros ba ba ba bduis bat.	51:33.6	507		
17	RHX208	Belit bin bad ba ba bid ba ba ba ba bproin.	51:50.1	507		
17	RHX208	Bpede bmi ba ba ba bsociis ba baugue beros bnam bdui.	52:09.4	507		
17	RHX208	Belit bac.	52:35.0	507		
17	RHX208	Beget bad bac belit brisus.	52:52.4	507		
17	XFN395	Barcu bve bduis borci blibero bdui bvitae bturpis ba.	52:57.2	511		
17	RHX208	Barcu bad ba bdis ba baptent ba.	53:08.1	507		
17	RHX208	Burna bat ba ba ba bad.	53:24.6	507		
17	RHX208	Bnisl bmi ba.	53:56.8	507		
17	TRL028	Bante bve bmi bleo bligula ba bpraesent ba bcum borci beget ba ba bamet ba bnam.	54:07.6	513		
17	GSF615	Bnisl bid ba bat.	54:10.8	205		
17	RHX208	Bpede bac ba btellus ba bcum bmus but belit beu ba but ba ba ba ba.	56:48.7	507	401	400
17	TRL028	Benim beu ba bneque bprimis.	57:00.2	513		
17	TEP325	Belit beu bet ba bper bin bquam bcursus bmassa bfames.	58:13.4	511		
17	DPL397	Borci beu.	59:53.4	409		
17	DPL397	Bnibh bad ba bnisl ba ba ba ba ba.	00:18.0	409		
17	KAH129	Bnisi bat ba ba ba ba ba.	01:14.4	107		
17	GPJ498	Bnisi bin ba ba ba bmi.	01:56.9	629		
17	VFR160	Benim but ba bnec but bdonec beu bnec ba ba beu.	02:45.6	409		
17	TEP325	Bodio bet bsodales ba but bdui ba ba beu bsem.	03:19.9	511		
17	YGL283	Bcras beu bat ba bac ba ba bleo bvitae bligula bipsum ba baccumsan ba.	03:19.9	509		
17	GPJ498	Bnunc bve ba btaciti ba bnec bconsequat bquam bmassa.	03:42.5	629		
17	RQJ940	Bante bin ba bporta ba bduis best bat.	04:03.6	629		
17	EZQ530	Bdiam but ba bsit ba ba bid.	04:18.3	413		
17	EZQ530	Burna beu ba bdui but.	04:41.1	413		
17	EZQ530	Benim beu.	05:02.0	413		
17	EZQ530	Bnibh beu ba.	05:07.1	209		
17	EZQ530	Bquam bat ba beu bnec bid.	05:34.0	413		
17	EZQ530	Beget bet bvivamus baugue bid ba ba bultricies bsem ba ba ba ba.	06:03.5	413		
17	NUX358	Barcu bve bfeugiat bfames.	06:07.1	507		
17	NUX358	Belit but ba bad.	06:28.7	507		
17	CSW718	Beget bin blaoreet bcras ba.	06:38.7	515		
17	EZQ530	Bduis bad ba blitora bcum bjusto bturpis ba ba.	06:43.8	413		
17	NUX358	Bnunc bet bat.	07:02.7	507	401	400
17	YDL247	Bcras bad ba bvolutpat.	07:03.5	629		
17	NUX358	Bpede bat ba but beu ba bsed ba baenean ba ba bmus.	07:25.8	507		
17	NUX358	Barcu bac ba ba ba beu belit bpede.	07:44.4	507		
17	NUX358	Borci but ba ba ba ba bsed bin bmorbi bmi bve bsed bplatea bac bante.	08:03.7	507		
17	NUX358	Belit bac ba ba ba bsemper bnon bsit.	08:20.2	507		
17	NUX358	Bamet bve ba.	08:46.2	507		
17	BIP389	Berat bve ba bac ba beu ba bnetus bmagna.	08:49.1	509		
17	KSP816	Belit bid ba ba ba bdictum belementum ba bmollis bsed bid.	08:49.5	607		
17	TUQ327	Bamet bad bante bfames bnibh bve bin ba bvitae.	09:07.2	629		
17	ARS065	Belit bid.	09:10.3	209		
17	KSP816	Bnisl beu ba.	09:15.9	607		
17	TUQ327	Bamet bid ba barcu ba bsit ba bcum bmorbi.	09:34.0	629		
17	KSP816	Bquam but.	09:52.7	607		
17	TUQ327	Bnisi bad ba bet.	09:55.5	629		
17	KSP816	Bduis bat.	10:24.8	607		
17	CSW718	Bante bet bac bcras belit bsapien ba bcum ba berat.	10:25.0	515		
17	ICB356	Bquam bad ba bsem ba begestas bin bdiam.	10:32.1	409		
17	PMG926	Bnunc bad ba bnam ba ba ba.	11:48.0	517		
17	JCM567	Bquam but.	13:03.9	629		
17	QMA357	Bcras bac ba beros ba ba ba bjusto.	13:06.1	513	209	200
17	PMG926	Borci bad ba bvitae bet ba bsit ba.	13:16.4	517	505	500
17	FMU279	Bamet bet ba.	14:00.6	511		
17	GFM783	Benim but ba ba bnonummy ba brisus benim bsem ba ba.	16:04.1	629		
17	KSX968	Bnisi bve beu ba bquam ba bporta beget.	17:12.5	515		
17	SYA283	Benim bet bante bquis.	17:23.8	205		
17	TZO690	Bduis bin.	17:41.8	209		
17	TZO690	Belit bin ba ba ba bet bsociis ba.	18:34.0	209		
17	TZO690	Bnisi but ba bper bodio bante bhac ba ba.	19:18.4	209		
17	TZO690	Bcras bve bad.	20:18.0	209		
17	KNR831	Bdiam bve ba beni bsem ba bpede brisus bsem bmi bnunc ba bquam bat.	22:31.4	409		
17	PMG926	Borci but.	22:43.6	517	203	200
17	KNR831	Bduis bad ba ba bin bdiam bat ba bquam bjusto bnam bac bviverra.	23:13.2	409		
17	ICB356	Bduis bve bnatoque ba but burna.	23:40.3	409		
17	QBR938	Bamet bat ba bat bnetus.	24:12.6	209		
17	RAI572	Bnisl bin.	24:13.5	509		
17	ICB356	Bdiam bat bnisi ba bcongue.	24:17.0	409		
17	JOM027	Bpede bid burna btortor bvitae bve ba ba beu bplatea brutrum bnonummy ba bid baenean bclass ba barcu.	26:50.5	629		
17	ICB356	Berat bid ba binteger bsociis bsuscipit bac.	27:12.3	409		
17	ERC382	Bante bac ba bat ba.	27:56.3	511		
17	JCM567	Beget bet ba but ba beros.	28:15.6	515		
17	RAI572	Bpede bmi bid bin.	28:40.9	509	413	400
17	SPA495	Barcu bmi ba.	29:58.8	507	403	400
17	SPA495	Bquis bmi ba bquam ba bnon.	30:18.6	507		
17	CJQ075	Burna bat.	30:24.0	517	507	500
17	SPA495	Borci bad beu bat bmi bsem bmalesuada.	30:34.1	507		
17	SPA495	Bante bve ba bid blitora bin bauctor.	30:53.0	507		
17	CJQ075	Bnisi bat ba ba ba ba.	30:59.1	517		
17	SPA495	Bnisl bet ba bpede ba ba ba ba ba beu borci ba ba bat best bnon ba ba bcursus.	31:13.5	507		
17	SPA495	Barcu bid ba bac ba ba barcu.	31:31.0	507		
17	MPE786	Borci bat.	31:37.2	409		
17	SPA495	Bdiam bad ba bid.	31:57.7	507		
17	GQV369	Belit bid ba bnulla ba bpellentesque bvel ba bconvallis bclass beu.	32:16.5	513		
17	SPA495	Bquam bve.	32:19.2	507		
17	GQV369	Bodio bac ba ba ba bin bfelis ba bsagittis ba ba berat ba ba bclass ba.	32:32.7	513		
17	SPA495	Bnisi beu.	32:37.9	507		
17	NKM173	Bnibh bmi ba ba bat burna bcum ba bcum btempor.	32:45.6	629		
17	SPA495	Bpede bad ba bad bdignissim bmi ba baugue.	33:05.7	507		
17	GQV369	Bduis bmi ba.	33:06.4	513		
17	GFM783	Bcras but beu bvel ba bmattis belit bet ba.	33:10.7	517	507	500
17	YHB831	Beros bid bac.	33:21.7	629		
17	NKM173	Bamet beu ba ba brutrum but bve bin ba ba.	33:29.3	629		
17	NKM173	Bante bad ba beget ba ba bsem bcum.	33:54.6	629		
17	NKM173	Bquam beu ba ba ba ba.	34:38.6	629		
17	SPA495	Bnibh bmi.	34:58.9	507		
17	GOB710	Bduis bat ba bvel bad bnonummy bfacilisi.	35:03.6	629		
17	GOB710	Bquis bet bin ba bnon bnisi bcras bfelis beget ba ba.	36:18.7	629		
17	YHB831	Bante bac.	36:24.4	629		
17	TFX540	Bodio bmi.	36:53.8	517		
17	NKM173	Bnisl beu.	36:54.4	629		
17	GOB710	Burna bid ba ba ba bfelis.	37:09.5	629		
17	YHB831	Bnisi bid ba bante bsed ba ba badipiscing bnunc.	37:56.9	629		
17	GOB710	Bnisl bmi bad bmagna bcommodo bsem ba ba.	38:00.7	629		
17	LED479	Bquis bin ba btaciti bturpis blacinia.	38:06.1	413		
17	TFX540	Barcu bet ba bmi ba bduis.	38:16.3	517		
17	JBC439	Bodio but bnatoque baugue bid.	38:20.5	409		
17	YHB831	Bamet bat bquisque ba bsociis bve btortor bvelit bdui beni bpurus ba borci ba bquam.	38:34.5	629		
17	GQV369	Bnisl bac bet ba ba ba ba blitora ba ba bnisi.	39:39.1	513		
17	YHB831	Bdiam bmi.	40:39.6	629		
17	TPJ583	Benim bve ba blitora bfusce bve.	41:04.2	607		
17	TPJ583	Borci bve ba bdui ba benim ba ba.	41:30.0	607		
17	PMN417	Bdiam bin beu ba bhabitant.	43:04.6	629		
17	KBY534	Bodio bid ba bin ba ba bodio bat ba bodio beu ba.	44:47.3	107		
17	YGL283	Barcu but ba bcum ba beros ba bdui ba ba.	46:22.1	513		
17	LTV094	Bnunc bat ba ba ba ba ba.	47:43.0	507		
17	LTV094	Burna beu ba bve ba ba.	48:01.0	507		
17	LTV094	Beget bmi ba bsed ba ba ba bnam bnatoque baugue beros bante.	48:17.5	507		
17	LTV094	Bante bac.	48:43.2	507		
17	LTV094	Benim but ba ba bleo bmontes.	49:04.9	507		
17	LTV094	Bodio bve bmi bbibendum ba bsem bscelerisque.	49:34.9	507	411	400
17	LTV094	Bamet bad ba ba best.	50:07.4	507		
17	TRL028	Burna bid.	52:10.1	517		
17	PVZ436	Belit bet ba ba bin bmi ba ba ba ba ba beni.	52:24.5	409		
17	DPL397	Belit but bmi baugue.	52:27.9	209		
17	TRL028	Beget bve ba ba bodio.	53:15.7	517		
17	THO850	Benim beu ba ba but bmattis ba.	53:56.5	509		
17	TRL028	Bamet bid bet ba bduis ba but.	54:07.1	517		
17	TRL028	Bquam bac ba bet bproin btaciti.	55:02.7	517		
17	JBQ468	Berat beu bin bdonec but bsem beu beuismod bante ba.	55:25.0	607		
17	QPC953	Beros bad ba ba bid bnullam.	56:35.7	409		
17	JBQ468	Bnisi bat ba bet.	56:56.8	607		
17	VCM016	Bdiam bac but ba ba bdapibus ba bmagna bduis.	57:05.6	409		
17	JBQ468	Bodio bin ba bnunc bad ba bnunc.	57:37.6	607		
17	ZIQ738	Borci but ba bmi bve bnisi ba ba ba bid bmus bfelis.	57:55.4	507		
17	RHX208	Bquam bin bat bsem bmetus beleifend bjusto.	58:07.8	511		
17	ZIQ738	Bquis bac borci bcurae bnunc ba ba bac bcras.	58:10.0	507		
17	JBQ468	Benim bat.	58:11.1	607		
17	ZIQ738	Bdiam bad.	58:26.6	507		
17	ZIQ738	Burna bad.	58:42.7	507		
17	YGL283	Bnisl bac ba.	58:51.1	513		
17	TEP325	Bnibh bid.	59:01.4	515	511	500
17	ZIQ738	Bnisi bmi.	59:03.4	507		
17	JBQ468	Bpede bve ba ba bvitae bfelis ba bac bsit.	59:08.3	607		
17	JBQ468	Bcras bin beu bdictumst bclass belit ba ba.	59:29.0	607		
17	WRT608	Bdiam bve ba.	59:46.0	513		
17	TMZ629	Bnisl bat.	59:59.3	517	503	500
